,JPY=X,JPY=X,JPY=X,JPY=X,JPY=X,JPY=X,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GC=F,GC=F,GC=F,GC=F,GC=F,GC=F,CNY=X,CNY=X,CNY=X,CNY=X,CNY=X,CNY=X,UDOW,UDOW,UDOW,UDOW,UDOW,UDOW,CL=F,CL=F,CL=F,CL=F,CL=F,CL=F,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,CHFUSD=X,CHFUSD=X,CHFUSD=X,CHFUSD=X,CHFUSD=X,CHFUSD=X,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-23,99.18699645996094,99.51599884033203,98.49700164794922,99.16000366210938,99.16000366210938,0.0,1562.5,1579.5799560546875,1562.5,1578.780029296875,1578.780029296875,3565150000.0,1.5299878120422363,1.5299878120422363,1.5201495885849,1.5299878120422363,1.5299878120422363,0.0,1429.5,1429.5,1405.800048828125,1408.5999755859375,1408.5999755859375,334.0,6.184299945831299,6.184299945831299,6.169300079345703,6.184299945831299,6.184299945831299,0.0,9.619999885559082,9.766249656677246,9.428750038146973,9.731249809265137,9.41711711883545,1736000.0,89.27999877929688,89.5999984741211,87.80000305175781,89.18000030517578,89.18000030517578,288801.0,1.3059945106506348,1.308215618133545,1.2974375486373901,1.306165099143982,1.306165099143982,0.0,1.0702054500579834,1.0720411539077759,1.0605241060256958,1.070251226425171,1.070251226425171,0.0,3252.800048828125,3275.889892578125,3241.52001953125,3269.330078125,3269.330078125,1684770000.0,2242.615966796875,2242.615966796875,2182.805908203125,2184.5380859375,2184.5380859375,96600.0
2013-04-24,99.63600158691406,99.73100280761719,99.20999908447266,99.677001953125,99.677001953125,0.0,1578.780029296875,1583.0,1575.800048828125,1578.7900390625,1578.7900390625,3598240000.0,1.522997260093689,1.5288883447647095,1.5227652788162231,1.522997260093689,1.522997260093689,0.0,1423.199951171875,1430.0999755859375,1420.4000244140625,1423.4000244140625,1423.4000244140625,138.0,6.179100036621094,6.182199954986572,6.167399883270264,6.1793999671936035,6.1793999671936035,0.0,9.779999732971191,9.831250190734863,9.670000076293945,9.6875,9.374777793884277,736800.0,89.5999984741211,91.72000122070312,89.20999908447266,91.43000030517578,91.43000030517578,257736.0,1.299376368522644,1.3030997514724731,1.2961997985839844,1.2994438409805298,1.2994438409805298,0.0,1.0574177503585815,1.0589854717254639,1.052897572517395,1.0575296878814697,1.0575296878814697,0.0,3262.2099609375,3277.1201171875,3255.43994140625,3269.64990234375,3269.64990234375,1738590000.0,2187.34912109375,2226.115966796875,2184.10888671875,2218.318115234375,2218.318115234375,91600.0
2013-04-25,99.41799926757812,99.5530014038086,99.0,99.41999816894531,99.41999816894531,0.0,1578.9300537109375,1592.6400146484375,1578.9300537109375,1585.1600341796875,1585.1600341796875,3908580000.0,1.5278838872909546,1.5479875802993774,1.5276038646697998,1.5279772281646729,1.5279772281646729,0.0,1433.0,1461.800048828125,1433.0,1461.800048828125,1461.800048828125,222.0,6.180200099945068,6.180300235748291,6.1595001220703125,6.1803998947143555,6.1803998947143555,0.0,9.731249809265137,9.868749618530273,9.668749809265137,9.743749618530273,9.429213523864746,1026400.0,91.58000183105469,93.87000274658203,91.11000061035156,93.63999938964844,93.63999938964844,270121.0,1.3017443418502808,1.309260368347168,1.2993255853652954,1.3017443418502808,1.3017443418502808,0.0,1.0556317567825317,1.061278223991394,1.054707646369934,1.0555092096328735,1.0555092096328735,0.0,3279.820068359375,3301.280029296875,3279.2900390625,3289.989990234375,3289.989990234375,2012230000.0,2213.18505859375,2224.6298828125,2191.847900390625,2199.306884765625,2199.306884765625,96800.0
2013-04-26,99.3280029296875,99.3499984741211,97.56099700927734,99.34200286865234,99.34200286865234,0.0,1585.1600341796875,1585.780029296875,1577.56005859375,1582.239990234375,1582.239990234375,3198620000.0,1.5436862707138062,1.549738883972168,1.542210340499878,1.5436862707138062,1.5436862707138062,0.0,1467.4000244140625,1476.199951171875,1451.4000244140625,1453.5999755859375,1453.5999755859375,976.0,6.172399997711182,6.172699928283691,6.151800155639648,6.172100067138672,6.172100067138672,0.0,9.71500015258789,9.8149995803833,9.704999923706055,9.761249542236328,9.446149826049805,1049600.0,93.23999786376953,93.58000183105469,92.05999755859375,93.0,93.0,240966.0,1.3007283210754395,1.3046314716339111,1.299349308013916,1.3007283210754395,1.3007283210754395,0.0,1.0578652620315552,1.0636035203933716,1.057753324508667,1.0580555200576782,1.0580555200576782,0.0,3284.070068359375,3287.47998046875,3268.030029296875,3279.260009765625,3279.260009765625,1721970000.0,2203.888916015625,2210.5810546875,2173.864013671875,2177.912109375,2177.912109375,76600.0
2013-04-29,97.86399841308594,98.1520004272461,97.36299896240234,97.84200286865234,97.84200286865234,0.0,1582.3399658203125,1596.6500244140625,1582.3399658203125,1593.6099853515625,1593.6099853515625,2891200000.0,1.5491867065429688,1.5546056032180786,1.5479875802993774,1.5491867065429688,1.5491867065429688,0.0,1462.699951171875,1475.5,1462.300048828125,1467.4000244140625,1467.4000244140625,269.0,6.157800197601318,6.168700218200684,6.152699947357178,6.157800197601318,6.157800197601318,0.0,9.845000267028809,10.015000343322754,9.776249885559082,9.957500457763672,9.636067390441895,1682400.0,92.69999694824219,94.69000244140625,92.43000030517578,94.5,94.5,214608.0,1.304291009902954,1.3115270137786865,1.303441047668457,1.3042571544647217,1.3042571544647217,0.0,1.0614584684371948,1.0689470767974854,1.0605578422546387,1.061537265777588,1.061537265777588,0.0,3290.31005859375,3315.330078125,3289.419921875,3307.02001953125,3307.02001953125,1594110000.0,,,,,,
2013-04-30,97.88200378417969,98.11299896240234,97.0780029296875,97.86399841308594,97.86399841308594,0.0,1593.5799560546875,1597.5699462890625,1586.5,1597.5699462890625,1597.5699462890625,3745070000.0,1.549426794052124,1.5564203262329102,1.547340989112854,1.549426794052124,1.549426794052124,0.0,1471.0999755859375,1476.5999755859375,1461.0,1472.199951171875,1472.199951171875,534.0,6.165200233459473,6.168700218200684,6.15500020980835,6.165200233459473,6.165200233459473,0.0,9.960000038146973,10.008749961853027,9.792499542236328,10.001250267028809,9.678400993347168,2276800.0,94.41999816894531,94.62000274658203,92.86000061035156,93.45999908447266,93.45999908447266,277499.0,1.3095861673355103,1.3186001777648926,1.305977463722229,1.3095861673355103,1.3095861673355103,0.0,1.066894292831421,1.077562928199768,1.065836787223816,1.067121982574463,1.067121982574463,0.0,3308.050048828125,3328.7900390625,3298.580078125,3328.7900390625,3328.7900390625,1984270000.0,,,,,,
2013-05-01,97.26000213623047,97.66100311279297,97.0260009765625,97.26899719238281,97.26899719238281,0.0,1597.550048828125,1597.550048828125,1581.280029296875,1582.699951171875,1582.699951171875,3530320000.0,1.5537601709365845,1.5595271587371826,1.5530362129211426,1.5537601709365845,1.5537601709365845,0.0,1475.800048828125,1477.0999755859375,1440.0,1446.300048828125,1446.300048828125,131.0,,,,,,,9.907500267028809,9.946249961853027,9.704999923706055,9.731249809265137,9.41711711883545,1620800.0,93.08000183105469,93.26000213623047,90.11000061035156,91.02999877929688,91.02999877929688,332382.0,1.3168984651565552,1.3241524696350098,1.3162050247192383,1.3168290853500366,1.3168290853500366,0.0,1.0760787725448608,1.0813382863998413,1.0743446350097656,1.0760324001312256,1.0760324001312256,0.0,3325.35009765625,3330.02001953125,3296.5,3299.1298828125,3299.1298828125,1884600000.0,,,,,,
2013-05-02,97.12000274658203,98.34700012207031,97.0989990234375,97.13200378417969,97.13200378417969,0.0,1582.77001953125,1598.5999755859375,1582.77001953125,1597.5899658203125,1597.5899658203125,3366950000.0,1.5571472644805908,1.5588949918746948,1.549955129623413,1.557195782661438,1.557195782661438,0.0,1459.0,1471.199951171875,1453.5,1467.699951171875,1467.699951171875,244.0,6.1641998291015625,6.167799949645996,6.144400119781494,6.164100170135498,6.164100170135498,0.0,9.81624984741211,9.992500305175781,9.78499984741211,9.9712495803833,9.649367332458496,1500800.0,91.0,94.25,90.6500015258789,93.98999786376953,93.98999786376953,310808.0,1.3182177543640137,1.3217006921768188,1.3044612407684326,1.3182177543640137,1.3182177543640137,0.0,1.078771948814392,1.079214334487915,1.0681706666946411,1.0789813995361328,1.0789813995361328,0.0,3306.14990234375,3344.89990234375,3305.81005859375,3340.6201171875,3340.6201171875,1757480000.0,2170.782958984375,2179.64697265625,2161.139892578125,2174.123046875,2174.123046875,68400.0
2013-05-03,97.94000244140625,99.21700286865234,97.93900299072266,97.94599914550781,97.94599914550781,0.0,1597.5999755859375,1618.4599609375,1597.5999755859375,1614.4200439453125,1614.4200439453125,3603910000.0,1.5537601709365845,1.5596001148223877,1.5488028526306152,1.5537117719650269,1.5537117719650269,0.0,1465.5,1487.0999755859375,1461.4000244140625,1464.300048828125,1464.300048828125,68.0,6.155300140380859,6.1595001220703125,6.145599842071533,6.155200004577637,6.155200004577637,0.0,10.260000228881836,10.350000381469727,10.188750267028809,10.188750267028809,9.859847068786621,2032800.0,93.98999786376953,96.04000091552734,93.55999755859375,95.61000061035156,95.61000061035156,297522.0,1.3065063953399658,1.3150973320007324,1.3037469387054443,1.3065063953399658,1.3065063953399658,0.0,1.0698162317276,1.0738831758499146,1.0642939805984497,1.0698620080947876,1.0698620080947876,0.0,3371.409912109375,3388.1201171875,3370.300048828125,3378.6298828125,3378.6298828125,1745570000.0,2179.049072265625,2222.81103515625,2179.049072265625,2205.4970703125,2205.4970703125,88600.0
2013-05-06,99.10600280761719,99.43900299072266,99.04000091552734,99.0999984741211,99.0999984741211,0.0,1614.4000244140625,1619.77001953125,1614.2099609375,1617.5,1617.5,3062240000.0,1.557632327079773,1.5598191022872925,1.5526021718978882,1.5578750371932983,1.5578750371932983,0.0,1468.0999755859375,1477.199951171875,1466.800048828125,1468.0999755859375,1468.0999755859375,33.0,6.153200149536133,6.18209981918335,6.1483001708984375,6.153200149536133,6.153200149536133,0.0,10.21875,10.302499771118164,10.206250190734863,10.263750076293945,9.932428359985352,804000.0,95.58000183105469,97.16999816894531,94.8499984741211,96.16000366210938,96.16000366210938,271004.0,1.3123359680175781,1.3138878345489502,1.305680751800537,1.3123359680175781,1.3123359680175781,0.0,1.0691299438476562,1.0711225271224976,1.0641694068908691,1.069324254989624,1.069324254989624,0.0,3382.330078125,3396.2099609375,3381.43994140625,3392.969970703125,3392.969970703125,1500410000.0,2212.4951171875,2236.06591796875,2212.4951171875,2231.166015625,2231.166015625,92200.0
2013-05-07,99.36399841308594,99.37200164794922,98.86000061035156,99.34400177001953,99.34400177001953,0.0,1617.550048828125,1626.030029296875,1616.6400146484375,1625.9599609375,1625.9599609375,3309580000.0,1.5539532899856567,1.555209994316101,1.5454756021499634,1.5537601709365845,1.5537601709365845,0.0,1462.0,1466.199951171875,1441.199951171875,1449.0,1449.0,91.0,6.167799949645996,6.16949987411499,6.144100189208984,6.166600227355957,6.166600227355957,0.0,10.3412504196167,10.446249961853027,10.28125,10.432499885559082,10.095732688903809,1265600.0,95.79000091552734,96.26000213623047,94.91999816894531,95.62000274658203,95.62000274658203,260141.0,1.3075313568115234,1.3133012056350708,1.3068478107452393,1.3070186376571655,1.3070186376571655,0.0,1.0655300617218018,1.0676915645599365,1.0597935914993286,1.0655300617218018,1.0655300617218018,0.0,3398.840087890625,3402.239990234375,3381.0400390625,3396.6298828125,3396.6298828125,1709800000.0,2227.861083984375,2240.256103515625,2219.43505859375,2235.574951171875,2235.574951171875,86400.0
2013-05-08,98.77999877929688,99.12699890136719,98.61000061035156,98.7760009765625,98.7760009765625,0.0,1625.949951171875,1632.780029296875,1622.699951171875,1632.68994140625,1632.68994140625,3554700000.0,1.5479875802993774,1.5586034059524536,1.5472689867019653,1.5479875802993774,1.5479875802993774,0.0,1455.5,1474.699951171875,1450.699951171875,1473.9000244140625,1473.9000244140625,81.0,6.153500080108643,6.1585001945495605,6.131100177764893,6.153500080108643,6.153500080108643,0.0,10.422499656677246,10.583749771118164,10.412500381469727,10.574999809265137,10.233631134033203,1043200.0,95.55999755859375,96.7699966430664,95.23999786376953,96.62000274658203,96.62000274658203,276315.0,1.3077024221420288,1.3189705610275269,1.3075313568115234,1.3077024221420288,1.3077024221420288,0.0,1.062925100326538,1.070778489112854,1.0626201629638672,1.062925100326538,1.062925100326538,0.0,3394.889892578125,3413.27001953125,3389.800048828125,3413.27001953125,3413.27001953125,1756400000.0,2242.39306640625,2255.2080078125,2235.4169921875,2246.300048828125,2246.300048828125,90400.0
2013-05-09,98.87100219726562,99.37899780273438,98.63899993896484,98.87799835205078,98.87799835205078,0.0,1632.68994140625,1635.010009765625,1623.0899658203125,1626.6700439453125,1626.6700439453125,3457400000.0,1.5542430877685547,1.5584092140197754,1.5489466190338135,1.5542914867401123,1.5542914867401123,0.0,1471.199951171875,1473.4000244140625,1453.0,1468.800048828125,1468.800048828125,27.0,6.125500202178955,6.141900062561035,6.1209001541137695,6.125500202178955,6.125500202178955,0.0,10.585000038146973,10.672499656677246,10.4712495803833,10.551250457763672,10.21064567565918,1526400.0,96.5999984741211,96.7699966430664,95.3499984741211,96.38999938964844,96.38999938964844,272196.0,1.3161357641220093,1.317800760269165,1.308910846710205,1.3161357641220093,1.3161357641220093,0.0,1.06963312625885,1.0712602138519287,1.062022089958191,1.0695186853408813,1.0695186853408813,0.0,3408.93994140625,3428.5400390625,3403.429931640625,3409.169921875,3409.169921875,1826220000.0,2246.962890625,2247.864013671875,2221.384033203125,2232.970947265625,2232.970947265625,98600.0
2013-05-10,100.83799743652344,101.9489974975586,100.74199676513672,100.76499938964844,100.76499938964844,0.0,1626.68994140625,1633.699951171875,1623.7099609375,1633.699951171875,1633.699951171875,3086470000.0,1.544640064239502,1.5458818674087524,1.53169846534729,1.5445923805236816,1.5445923805236816,0.0,1455.5999755859375,1459.300048828125,1423.0,1436.800048828125,1436.800048828125,569.0,6.130499839782715,6.144700050354004,6.1209001541137695,6.130300045013428,6.130300045013428,0.0,10.59749984741211,10.619999885559082,10.456250190734863,10.611249923706055,10.26871109008789,1245600.0,96.16000366210938,96.23999786376953,93.37000274658203,96.04000091552734,96.04000091552734,354119.0,1.303441047668457,1.3051422834396362,1.2937798500061035,1.303441047668457,1.303441047668457,0.0,1.0532968044281006,1.0554089546203613,1.0391769409179688,1.0533078908920288,1.0533078908920288,0.0,3414.840087890625,3436.60009765625,3411.590087890625,3436.580078125,3436.580078125,1689730000.0,2228.819091796875,2247.674072265625,2225.81201171875,2246.8310546875,2246.8310546875,90400.0
2013-05-13,101.94000244140625,102.02899932861328,101.51599884033203,101.9229965209961,101.9229965209961,0.0,1632.0999755859375,1636.0,1626.739990234375,1633.77001953125,1633.77001953125,2910600000.0,1.53449547290802,1.5383905172348022,1.5280005931854248,1.5341894626617432,1.5341894626617432,0.0,1440.0,1440.5999755859375,1427.800048828125,1434.5,1434.5,344.0,6.131700038909912,6.140999794006348,6.131700038909912,6.131700038909912,6.131700038909912,0.0,10.553750038146973,10.65625,10.487500190734863,10.5649995803833,10.223953247070312,1096000.0,95.76000213623047,95.80999755859375,94.47000122070312,95.16999816894531,95.16999816894531,297036.0,1.2968990802764893,1.2995991706848145,1.2944196462631226,1.2965291738510132,1.2965291738510132,0.0,1.0431879758834839,1.0474494695663452,1.0421985387802124,1.043079137802124,1.043079137802124,0.0,3429.530029296875,3447.10009765625,3426.669921875,3438.7900390625,3438.7900390625,1615510000.0,2247.677978515625,2250.85400390625,2231.363037109375,2241.919921875,2241.919921875,86200.0
2013-05-14,101.66999816894531,102.26100158691406,101.29000091552734,101.66699981689453,101.66699981689453,0.0,1633.75,1651.0999755859375,1633.75,1650.3399658203125,1650.3399658203125,3457790000.0,1.5308074951171875,1.5330134630203247,1.5235542058944702,1.530901312828064,1.530901312828064,0.0,1430.0999755859375,1444.4000244140625,1422.0,1424.699951171875,1424.699951171875,72.0,6.136600017547607,6.145999908447266,6.132500171661377,6.136600017547607,6.136600017547607,0.0,10.576250076293945,10.831250190734863,10.5649995803833,10.824999809265137,10.47556209564209,1034400.0,94.93000030517578,95.66000366210938,93.8499984741211,94.20999908447266,94.20999908447266,269403.0,1.298751950263977,1.302592158317566,1.2948001623153687,1.2988024950027466,1.2988024950027466,0.0,1.0456969738006592,1.0503981113433838,1.040474534034729,1.0458062887191772,1.0458062887191772,0.0,3439.719970703125,3468.669921875,3439.719970703125,3462.610107421875,3462.610107421875,1820520000.0,2238.904052734375,2239.926025390625,2205.873046875,2217.010009765625,2217.010009765625,83200.0
2013-05-15,102.18299865722656,102.76000213623047,101.9010009765625,102.20999908447266,102.20999908447266,0.0,1649.1300048828125,1661.489990234375,1646.6800537109375,1658.780029296875,1658.780029296875,3657440000.0,1.5227885246276855,1.5267407894134521,1.5177040100097656,1.5227190256118774,1.5227190256118774,0.0,1425.699951171875,1425.699951171875,1390.0999755859375,1396.5,1396.5,364.0,6.132800102233887,6.139999866485596,6.132800102233887,6.132800102233887,6.132800102233887,0.0,10.774999618530273,11.039999961853027,10.774999618530273,10.976249694824219,10.621928215026855,1176000.0,94.12999725341797,94.44000244140625,92.12999725341797,94.30000305175781,94.30000305175781,360684.0,1.2936946153640747,1.2941968441009521,1.284422516822815,1.2937111854553223,1.2937111854553223,0.0,1.0360009670257568,1.0371291637420654,1.02606201171875,1.036011815071106,1.036011815071106,0.0,3455.669921875,3475.47998046875,3452.31005859375,3471.6201171875,3471.6201171875,1843910000.0,2217.0859375,2225.18603515625,2213.58203125,2224.797119140625,2224.797119140625,71800.0
2013-05-16,102.21299743652344,102.6760025024414,101.8499984741211,102.25800323486328,102.25800323486328,0.0,1658.0699462890625,1660.510009765625,1648.5999755859375,1650.469970703125,1650.469970703125,3513130000.0,1.5239489078521729,1.531909704208374,1.5200109481811523,1.523995280265808,1.523995280265808,0.0,1390.4000244140625,1395.0999755859375,1370.5999755859375,1387.0999755859375,1387.0999755859375,38.0,6.135900020599365,6.145999908447266,6.135900020599365,6.135900020599365,6.135900020599365,0.0,10.94124984741211,11.037500381469727,10.852499961853027,10.891249656677246,10.53966999053955,891200.0,94.33999633789062,95.56999969482422,93.2300033569336,95.16000366210938,95.16000366210938,297863.0,1.2883940935134888,1.2927396297454834,1.2848351001739502,1.2882447242736816,1.2882447242736816,0.0,1.0358293056488037,1.0440592765808105,1.0301313400268555,1.035947322845459,1.035947322845459,0.0,3473.159912109375,3485.949951171875,3462.239990234375,3465.239990234375,3465.239990234375,1945760000.0,2221.3369140625,2252.8720703125,2210.77001953125,2251.804931640625,2251.804931640625,110200.0
2013-05-17,102.11799621582031,103.08799743652344,102.11299896240234,102.13500213623047,102.13500213623047,0.0,1652.449951171875,1667.469970703125,1652.449951171875,1667.469970703125,1667.469970703125,3440710000.0,1.5278139114379883,1.5282107591629028,1.516208291053772,1.527697205543518,1.527697205543518,0.0,1386.699951171875,1391.0999755859375,1359.0999755859375,1364.9000244140625,1364.9000244140625,50.0,6.138999938964844,6.145999908447266,6.129000186920166,6.138999938964844,6.138999938964844,0.0,10.991250038146973,11.149999618530273,10.947500228881836,11.130000114440918,10.770715713500977,1898400.0,95.1500015258789,96.44999694824219,94.79000091552734,96.0199966430664,96.0199966430664,187754.0,1.2883278131484985,1.289000391960144,1.2799999713897705,1.2883278131484985,1.2883278131484985,0.0,1.0366991758346558,1.0377750396728516,1.0251363515853882,1.0366991758346558,1.0366991758346558,0.0,3483.409912109375,3499.199951171875,3473.0400390625,3498.969970703125,3498.969970703125,1828610000.0,2249.81103515625,2288.091064453125,2248.4130859375,2282.8701171875,2282.8701171875,126200.0
2013-05-20,102.73200225830078,102.87999725341797,102.33300018310547,102.70099639892578,102.70099639892578,0.0,1665.7099609375,1672.8399658203125,1663.52001953125,1666.2900390625,1666.2900390625,3275080000.0,1.5177961587905884,1.5234380960464478,1.516990303993225,1.5181187391281128,1.5181187391281128,0.0,1342.9000244140625,1387.5,1342.9000244140625,1384.300048828125,1384.300048828125,21.0,6.13129997253418,6.139999866485596,6.128900051116943,6.13129997253418,6.13129997253418,0.0,11.109999656677246,11.226249694824219,11.056249618530273,11.107500076293945,10.748941421508789,1208000.0,95.93000030517578,97.11000061035156,95.2300033569336,96.70999908447266,96.70999908447266,118621.0,1.2830052375793457,1.2877006530761719,1.2821663618087769,1.2835652828216553,1.2835652828216553,0.0,1.0306090116500854,1.0339230298995972,1.0292301177978516,1.0306090116500854,1.0306090116500854,0.0,3490.4599609375,3509.409912109375,3488.1298828125,3496.429931640625,3496.429931640625,1745260000.0,2286.327880859375,2309.39208984375,2281.89892578125,2299.986083984375,2299.986083984375,139200.0
2013-05-21,102.15699768066406,102.87200164794922,102.15699768066406,102.16600036621094,102.16600036621094,0.0,1666.199951171875,1674.9300537109375,1662.6700439453125,1669.1600341796875,1669.1600341796875,3513560000.0,1.5263214111328125,1.5263913869857788,1.5116244554519653,1.5262281894683838,1.5262281894683838,0.0,1386.5,1392.300048828125,1358.5,1377.800048828125,1377.800048828125,51.0,6.128900051116943,6.138500213623047,6.1209001541137695,6.128900051116943,6.128900051116943,0.0,11.162500381469727,11.321249961853027,11.0912504196167,11.217499732971191,10.855387687683105,2149600.0,96.69999694824219,96.97000122070312,95.5,96.16000366210938,96.16000366210938,259159.0,1.2891913652420044,1.2916992902755737,1.284505009651184,1.2891082763671875,1.2891082763671875,0.0,1.034554123878479,1.0347682237625122,1.0256515741348267,1.0344470739364624,1.0344470739364624,0.0,3495.4599609375,3512.14990234375,3486.8798828125,3502.1201171875,3502.1201171875,1776780000.0,2297.110107421875,2305.301025390625,2290.1240234375,2305.114013671875,2305.114013671875,124200.0
2013-05-22,102.43499755859375,103.5479965209961,102.36000061035156,102.44200134277344,102.44200134277344,0.0,1669.3900146484375,1687.1800537109375,1648.8599853515625,1655.3499755859375,1655.3499755859375,4361020000.0,1.5162312984466553,1.5172895193099976,1.5036689043045044,1.5160013437271118,1.5160013437271118,0.0,1387.199951171875,1395.699951171875,1364.5,1367.5999755859375,1367.5999755859375,14.0,6.1255998611450195,6.136000156402588,6.121099948883057,6.1255998611450195,6.1255998611450195,0.0,11.262499809265137,11.563750267028809,10.960000038146973,11.05875015258789,10.701766967773438,3589600.0,95.9000015258789,96.19000244140625,94.01000213623047,94.27999877929688,94.27999877929688,336497.0,1.2920230627059937,1.2997006177902222,1.2866899967193604,1.2919062376022339,1.2919062376022339,0.0,1.031704306602478,1.0328444242477417,1.0190874338150024,1.0318852663040161,1.0318852663040161,0.0,3503.47998046875,3532.0400390625,3446.9599609375,3463.300048828125,3463.300048828125,2179330000.0,2303.75,2314.18310546875,2292.430908203125,2302.403076171875,2302.403076171875,128400.0
2013-05-23,103.177001953125,103.55000305175781,100.87699890136719,103.1760025024414,103.1760025024414,0.0,1651.6199951171875,1655.5,1635.530029296875,1650.510009765625,1650.510009765625,3945510000.0,1.5036462545394897,1.512310266494751,1.5016593933105469,1.5035107135772705,1.5035107135772705,0.0,1380.5999755859375,1394.800048828125,1377.800048828125,1392.0,1392.0,58.0,6.121099948883057,6.136000156402588,6.121099948883057,6.121099948883057,6.121099948883057,0.0,10.8100004196167,11.1537504196167,10.793749809265137,11.045000076293945,10.688459396362305,2906400.0,94.18000030517578,94.45999908447266,92.20999908447266,94.25,94.25,323633.0,1.2843894958496094,1.2951992750167847,1.282450795173645,1.2842081785202026,1.2842081785202026,0.0,1.020251989364624,1.0379904508590698,1.0186618566513062,1.0200958251953125,1.0200958251953125,0.0,3426.070068359375,3467.1298828125,3422.510009765625,3459.419921875,3459.419921875,1820670000.0,2293.80908203125,2304.952880859375,2274.10205078125,2275.6669921875,2275.6669921875,124000.0
2013-05-24,102.41400146484375,102.55699920654297,100.8759994506836,102.41000366210938,102.41000366210938,0.0,1646.6700439453125,1649.780029296875,1636.8800048828125,1649.5999755859375,1649.5999755859375,2758080000.0,1.5095478296279907,1.5140045881271362,1.5069092512130737,1.5095024108886719,1.5095024108886719,0.0,1386.800048828125,1386.800048828125,1386.800048828125,1386.800048828125,1386.800048828125,2.0,6.124000072479248,6.136000156402588,6.11870002746582,6.124000072479248,6.124000072479248,0.0,10.901249885559082,11.0625,10.833749771118164,11.057499885559082,10.700551986694336,1608800.0,94.37000274658203,94.38999938964844,93.04000091552734,94.1500015258789,94.1500015258789,203991.0,1.2924405336380005,1.2990050315856934,1.2906056642532349,1.2925074100494385,1.2925074100494385,0.0,1.0308215618133545,1.0419923067092896,1.0292088985443115,1.0309277772903442,1.0309277772903442,0.0,3438.280029296875,3459.469970703125,3429.31005859375,3459.139892578125,3459.139892578125,1449210000.0,2281.445068359375,2292.594970703125,2270.25,2288.531982421875,2288.531982421875,101400.0
2013-05-27,101.10099792480469,101.19400024414062,100.75499725341797,101.06099700927734,101.06099700927734,0.0,,,,,,,1.5131111145019531,1.5154041051864624,1.5090012550354004,1.5131111145019531,1.5131111145019531,0.0,,,,,,,6.114799976348877,6.114799976348877,6.111199855804443,6.121600151062012,6.121600151062012,0.0,,,,,,,,,,,,,1.2936946153640747,1.2951992750167847,1.2916558980941772,1.2937781810760498,1.2937781810760498,0.0,1.039933443069458,1.042535424232483,1.036806583404541,1.0399658679962158,1.0399658679962158,0.0,,,,,,,2286.660888671875,2301.701904296875,2283.93505859375,2293.076904296875,2293.076904296875,107400.0
2013-05-28,101.11699676513672,102.48400115966797,101.11699676513672,101.1050033569336,101.1050033569336,0.0,1652.6300048828125,1674.2099609375,1652.6300048828125,1660.06005859375,1660.06005859375,3457400000.0,1.511190414428711,1.5131797790527344,1.50360107421875,1.5108935832977295,1.5108935832977295,0.0,1380.800048828125,1390.4000244140625,1379.0999755859375,1379.0999755859375,1379.0999755859375,55.0,6.111199855804443,6.136000156402588,6.111199855804443,6.111199855804443,6.111199855804443,0.0,11.351249694824219,11.52750015258789,11.212499618530273,11.282500267028809,10.918292045593262,2661600.0,93.88999938964844,95.91999816894531,93.2300033569336,95.01000213623047,95.01000213623047,240990.0,1.2936946153640747,1.2946995496749878,1.285490870475769,1.2933933734893799,1.2933933734893799,0.0,1.038475513458252,1.038475513458252,1.0244642496109009,1.0386372804641724,1.0386372804641724,0.0,3497.89990234375,3514.800048828125,3475.389892578125,3488.889892578125,3488.889892578125,1748070000.0,2293.39990234375,2322.09912109375,2281.468017578125,2321.318115234375,2321.318115234375,132600.0
