,date,mining_profitability,transactions,market_cap,sent_addresses,av_transaction_size,median_transaction_size,send_usd,hashrate,top_100_percent,confirmation_time,block_size,tweets,av_transaction_value,difficulty,fee_reward,google_trends,active_addresses,median_transaction_value,price,full_name,coin
177,2011/01/10,18947,1150,1653887,1126,,null,26675,138833943125,30.501,8.889,2207,,20.334,16307,0.00097,0.0996,1437,0.373,0.325,bitcoin,btc
178,2011/01/11,21288,1190,1665903,1174,,null,34068,131934535829,30.607,8.372,2225,,25.013,16307,0.000553,0.0552,1552,1.863,0.327,bitcoin,btc
179,2011/01/12,19746,995,1648580,974,,null,19022,136446573689,30.557,8.623,1839,,16.432,16307,0.00406,0.0565,1263,0.342,0.323,bitcoin,btc
180,2011/01/13,20787,1078,1628193,1083,,null,38168,143864968666,30.635,7.66,1939,,30.148,16307,0.000312,0.0831,1696,2.418,0.318,bitcoin,btc
181,2011/01/14,22373,1081,1839657,1041,,null,30593,145137835500,30.661,7.956,1966,,24.242,16307,0.000838,0.0717,1607,0.592,0.359,bitcoin,btc
182,2011/01/15,20427,805,2018566,1107,,null,22419,151033003360,30.615,9.172,1836,,23.307,17203,0.0016,0.0539,1422,16.514,0.393,bitcoin,btc
183,2011/01/16,21920,757,2022140,1130,,null,25484,156020669379,30.71,8.276,1609,,27.373,18438,0.00122,0.027,1536,11.239,0.393,bitcoin,btc
184,2011/01/17,20901,649,1896996,1025,,null,21482,159407275417,30.737,7.956,1254,,25.884,18438,0.00223,0.0479,1348,16.011,0.368,bitcoin,btc
185,2011/01/18,15818,677,1709854,1054,,null,34742,147632233956,30.653,10.213,1766,,42.472,18438,0.000646,0.0758,1416,4.412,0.331,bitcoin,btc
186,2011/01/19,18027,748,1617830,1157,,null,18718,146712509464,30.547,8.521,1613,,20.413,18438,0.000725,0.0758,1545,8.462,0.313,bitcoin,btc
187,2011/01/20,20685,738,1819830,1137,,null,18328,158035864356,30.549,7.742,1341,,19.839,18438,0.00158,0.0837,1453,5.967,0.351,bitcoin,btc
188,2011/01/21,20283,992,2100121,1411,,null,24690,173678264444,30.551,8.276,2105,,21.175,18438,0.000682,0.129,1969,3.241,0.405,bitcoin,btc
189,2011/01/22,24075,1257,2219215,1594,,null,29762,146384341547,30.532,8.727,3070,,20.93,18438,0.00643,0.11,2196,1.004,0.427,bitcoin,btc
190,2011/01/23,23606,911,2307038,1318,,null,35517,159649527791,30.744,8.471,2135,,32.859,18438,0.00501,0.066,1932,14.156,0.443,bitcoin,btc
191,2011/01/24,25320,1131,2247218,1585,,null,29656,160065450472,30.694,7.66,2231,,22.483,18438,0.00285,0.0752,2058,4.329,0.431,bitcoin,btc
192,2011/01/25,21429,733,2166682,1075,,null,22662,151038658572,30.648,9.231,1574,,25.492,18438,0.00201,0.0422,1445,14.814,0.415,bitcoin,btc
193,2011/01/26,22265,825,2165552,1171,,null,27199,167397220734,30.503,8,1606,,27.064,18438,0.00149,0.098,1586,15.438,0.414,bitcoin,btc
194,2011/01/27,18910,681,2175749,1058,,null,429974,175729796585,33.357,9,1786,,511.265,20538,0.00911,0.0565,1653,14.973,0.415,bitcoin,btc
195,2011/01/28,19738,923,2277703,1339,,null,19964,173762979011,33.324,9.114,2015,,18.491,22012,0.000889,0.107,1690,8.818,0.434,bitcoin,btc
196,2011/01/29,21272,1186,2322378,1615,,null,29886,167279718015,33.295,8.944,2931,,22.188,22012,0.00624,0.0848,2077,7.224,0.442,bitcoin,btc
197,2011/01/30,20205,2436,2433551,2802,,null,180538,178592126762,33.249,9.231,6347,,69.652,22012,0.0385,0.0753,3198,108.34,0.462,bitcoin,btc
198,2011/01/31,25449,1223,2634576,1672,,null,94612,166987891473,33.178,8.471,2956,,67.919,22012,0.0102,0.0468,2229,24.831,0.5,bitcoin,btc
199,2011/02/01,26373,849,3306594,1266,,null,75925,194786526201,33.288,8.78,2500,,74.951,22012,0.0115,0.0545,1916,29.147,0.626,bitcoin,btc
200,2011/02/02,31941,738,3769488,1076,,null,81155,176350167149,33.129,9.114,1813,,90.574,22012,0.000768,0.0682,1490,30.099,0.713,bitcoin,btc
201,2011/02/03,33032,629,3737529,953,,null,46402,170967127061,33.181,9,1442,,58.811,22012,0.00264,0.0273,1266,28.391,0.706,bitcoin,btc
202,2011/02/04,38171,760,4059217,1122,,null,40680,194529544405,33.121,7.423,1444,,42.648,22012,0.0016,0.109,1509,33.395,0.766,bitcoin,btc
203,2011/02/05,37596,653,4672256,1009,,null,61231,209372377130,33.151,8.045,1483,,73.595,22012,0.00225,0.0682,1525,39.753,0.88,bitcoin,btc
204,2011/02/06,41289,732,4841577,1057,,null,70806,195021868015,33.015,8.136,1675,,77.894,22012,0.0017,0.123,1393,41.043,0.91,bitcoin,btc
205,2011/02/07,43983,689,4769676,1046,,null,138493,206509168564,33.183,7.094,1240,,155.261,22012,0.00402,0.0955,1398,40.742,0.895,bitcoin,btc
206,2011/02/08,32165,678,4827676,1038,,null,60278,236088422158,33.064,8.571,1484,,71.25,25002,0.00263,0.0545,1427,40.147,0.904,bitcoin,btc
207,2011/02/09,41461,1035,5335378,1588,,null,127046,230964445649,33.161,7.5,1861,,104.211,25998,0.000809,0.205,2088,44.08,0.998,bitcoin,btc
208,2011/02/10,39565,1848,5519931,2625,,null,223847,242164532768,33.107,7.742,3598,,110.053,25998,0.0103,0.545,3549,50.138,1.03,bitcoin,btc
209,2011/02/11,39386,2169,5501868,2964,,null,258210,242040923563,33.015,7.742,3763,,109.643,25998,0.00583,0.6,4310,81.775,1.025,bitcoin,btc
210,2011/02/12,40733,1716,5618644,2455,,null,137630,251426106660,32.953,7.347,2978,,71.983,25998,0.00843,0.655,3300,51.662,1.045,bitcoin,btc
211,2011/02/13,40934,1624,5659050,2311,,null,109491,254085769370,32.915,7.273,2663,,60.094,25998,0.00272,0.382,3266,42.989,1.051,bitcoin,btc
212,2011/02/14,40466,1810,5693466,2516,,null,137335,255569803049,32.853,7.347,3688,,68.463,25998,0.031,0.382,4117,27.066,1.055,bitcoin,btc
213,2011/02/15,44062,1999,5690289,2681,,null,96622,268730612080,32.866,6.4,2882,,43.445,25998,0.00241,0.395,3410,21.976,1.053,bitcoin,btc
214,2011/02/16,42214,1858,5675041,2407,,null,64001,287855565391,32.801,6.207,2511,,30.794,25998,0.00572,0.205,2982,17.137,1.048,bitcoin,btc
215,2011/02/17,37843,2019,5660045,2753,,null,97562,318179639415,32.75,6.234,2839,,43.384,25998,0.00119,0.368,3492,22.466,1.043,bitcoin,btc
216,2011/02/18,27672,1844,5250148,2640,,null,114283,369653118211,32.653,6.792,3227,,55.585,34091,0.00557,0.245,3608,16.047,0.965,bitcoin,btc
217,2011/02/19,21660,1422,4869726,2030,,null,158511,332021764349,32.621,8.944,3009,,100.133,36460,0.00747,0.259,2892,40.31,0.893,bitcoin,btc
218,2011/02/20,26641,1741,4910766,2441,,null,194114,334258878241,32.716,7.273,2795,,100.11,36460,0.00225,0.382,3177,41.547,0.899,bitcoin,btc
219,2011/02/21,23086,1776,4555463,2522,,null,190976,349969205716,32.651,7.423,2800,,96.942,36460,0.00469,0.573,3291,39.584,0.833,bitcoin,btc
220,2011/02/22,24166,1985,4712656,2803,,null,292795,375503030827,32.503,6.825,3133,,136.067,36460,0.00257,0.259,3781,40.58,0.86,bitcoin,btc
221,2011/02/23,27105,2020,4968106,2905,,null,325389,405680961288,32.469,5.926,2778,,143.787,36460,0.00348,0.259,3798,39.014,0.905,bitcoin,btc
222,2011/02/24,24581,1902,5326925,2747,,null,212193,407677921739,32.396,6.957,3118,,100.613,36460,0.0018,0.491,3676,40.06,0.968,bitcoin,btc
223,2011/02/25,26342,1835,5184453,2598,,null,165204,401694929953,32.356,6.4,2723,,80.197,36460,0.0041,0.355,3416,42.325,0.941,bitcoin,btc
224,2011/02/26,28634,1676,5161893,2432,,null,153969,450419694691,32.33,5.217,2153,,78.99,36460,0.00473,0.382,3581,46.728,0.935,bitcoin,btc
225,2011/02/27,17936,2025,5116373,2762,,null,175314,628546516437,32.825,5.902,2862,,77.265,44849,0.00992,0.218,3633,20.67,0.924,bitcoin,btc
226,2011/02/28,13303,1570,4855975,2196,,null,109217,493364980643,32.601,9.6,3671,,63.534,55590,0.00756,0.382,3028,17.553,0.875,bitcoin,btc
227,2011/03/01,14735,2599,4946502,3621,,null,919769,392688410450,32.804,11.077,6694,,337.047,55590,0.00682,0.232,5194,12.373,0.89,bitcoin,btc
228,2011/03/02,18182,1841,5174268,2574,,null,2265528,429711433410,30.282,8.571,3746,,1128,55590,0.0051,0.3,3728,8.798,0.93,bitcoin,btc
229,2011/03/03,18306,3018,5158902,3930,,null,211749,470752439150,30.175,7.742,4971,,66.091,55590,0.0806,0.368,4894,13.572,0.926,bitcoin,btc
230,2011/03/04,17962,1761,5053686,2508,,null,273455,557080877166,30.054,6.516,3056,,138.2,55590,0.00734,0.136,3281,11.898,0.906,bitcoin,btc
231,2011/03/05,18570,1771,5089695,2622,,null,116681,678939796883,30.085,5.199,2956,,56.976,55590,0.0201,0.136,3610,35.651,0.91,bitcoin,btc
232,2011/03/06,16013,1757,5072589,2565,,null,165007,774434311136,30.105,5.255,2275,,81.53,55590,0.0439,0.218,3316,37.425,0.905,bitcoin,btc
233,2011/03/07,13215,1715,4931343,2531,,null,181800,700929056632,30.07,6.825,2935,,94.402,55590,0.0636,0.177,3409,23.166,0.878,bitcoin,btc
234,2011/03/08,15058,2253,4940573,3255,,null,163375,545090462485,30.022,7.701,4383,,66.957,55590,0.0455,0.191,3867,19.375,0.878,bitcoin,btc
235,2011/03/09,13040,1674,4838241,2661,,null,209804,526519193174,29.979,9,3875,,114.397,62672,0.0445,0.355,3384,36.727,0.858,bitcoin,btc
236,2011/03/10,9768,1551,5075470,2352,,null,304305,506239795027,29.832,13.091,4853,,183.206,76193,0.0434,0.259,2912,14.963,0.899,bitcoin,btc
237,2011/03/11,12250,1754,5002993,2406,,null,219173,470073330167,29.658,11.077,4738,,116.334,76193,0.109,0.177,3048,14.687,0.885,bitcoin,btc
238,2011/03/12,12721,2816,5087980,2556,,null,140695,494819936894,29.532,10.286,6039,,47.597,76193,0.0232,0.232,3232,0.548,0.899,bitcoin,btc
239,2011/03/13,10565,2594,5078690,2329,,null,183879,496400342772,29.475,12.308,6715,,67.827,76193,0.0314,0.355,2893,0.713,0.896,bitcoin,btc
240,2011/03/14,11759,2531,5069440,2006,,null,185576,425748489489,29.561,12.857,7520,,70.214,76193,0.0331,0.191,2900,0.00894,0.894,bitcoin,btc
241,2011/03/15,12090,2742,5010595,2686,,null,107222,408875459156,29.502,12.857,8164,,37.574,76193,0.034,0.15,3299,1.65,0.882,bitcoin,btc
242,2011/03/16,11581,3047,4904990,2408,,null,132456,506861502335,29.556,10.588,6890,,41.686,76193,0.0278,0.232,3166,0.00863,0.863,bitcoin,btc
243,2011/03/17,11974,3226,4752721,2617,,null,134071,491829426985,29.625,10.213,6614,,39.819,76193,0.0206,0.355,3225,0.0543,0.835,bitcoin,btc
244,2011/03/18,9432,2251,4747100,2418,,null,142237,530121862342,29.676,12,6128,,59.99,76193,0.0237,0.191,3094,6.232,0.833,bitcoin,btc
245,2011/03/19,10231,3074,4394547,2620,,null,91819,433120819174,29.647,12.522,8004,,28.792,76193,0.022,0.218,3176,0.474,0.771,bitcoin,btc
246,2011/03/20,10861,3939,4299008,3896,,null,104606,475081008003,29.611,10.511,10145,,25.667,76193,0.0376,0.218,4449,7.176,0.753,bitcoin,btc
247,2011/03/21,10222,5707,4345436,3632,,null,115119,551006432759,29.664,9.73,10663,,19.666,76193,0.12,0.532,4652,0.0076,0.76,bitcoin,btc
248,2011/03/22,9079,2119,4487167,3013,,null,160483,514676445531,29.55,12.101,5947,,71.708,76193,0.187,0.382,3862,31.289,0.784,bitcoin,btc
249,2011/03/23,12456,4413,4754613,5127,,null,211199,524207077313,29.599,9.172,9125,,46.224,76193,0.238,1.364,6864,18.97,0.83,bitcoin,btc
250,2011/03/24,10566,2012,4873492,3194,,null,213880,611669938075,29.525,9.474,5100,,98.837,76193,0.117,0.573,4388,17.906,0.849,bitcoin,btc
251,2011/03/25,14377,1826,5028655,3078,,null,249635,526946087887,29.472,8.324,4239,,124.882,69603,0.0655,0.491,4170,31.118,0.875,bitcoin,btc
252,2011/03/26,11393,3197,5002625,3834,,null,277246,526920802633,29.479,10.435,8068,,83.229,68978,0.0684,0.355,4828,14.564,0.869,bitcoin,btc
253,2011/03/27,11560,2320,4749491,3825,,null,119690,510392484117,29.364,10.07,6579,,48.595,68978,0.0938,0.464,4772,8.196,0.825,bitcoin,btc
254,2011/03/28,12953,2763,4668815,3920,,null,109686,525234989084,29.323,8.571,6298,,37.424,68978,0.0557,0.423,5336,14.263,0.809,bitcoin,btc
255,2011/03/29,11425,2555,4595963,3709,,null,87604,567835821495,29.308,8.834,5578,,32.232,68978,0.0446,0.355,4653,6.525,0.796,bitcoin,btc
256,2011/03/30,11590,1600,4575841,2832,,null,96650,532674244536,29.195,9.231,4042,,55.044,68978,0.0581,0.177,3662,13.761,0.791,bitcoin,btc
257,2011/03/31,12362,1894,4559162,3324,,null,107958,640171751764,29.127,7.164,3856,,51.553,68978,0.0431,0.123,4159,16.774,0.787,bitcoin,btc
258,2011/04/01,10742,1403,4494838,2483,,null,60845,634887614133,29.092,8.182,3431,,38.544,68978,0.0435,0.242,3279,16.323,0.775,bitcoin,btc
259,2011/04/02,11307,1592,4523679,2705,,null,73967,619844544192,28.893,8,3464,,41.743,68978,0.0339,0.328,3304,13.386,0.778,bitcoin,btc
260,2011/04/03,11500,1630,4542325,2791,,null,63536,594132429879,28.851,8.229,3456,,35.201,68978,0.0537,0.162,3626,15.696,0.78,bitcoin,btc
261,2011/04/04,10377,2131,4246099,3469,,null,104892,625188672216,28.767,8.09,4554,,45.428,68978,0.0691,0.403,4621,26.43,0.729,bitcoin,btc
262,2011/04/05,10319,1925,4086215,3241,,null,83935,658341033277,28.738,7.423,3842,,39.615,69942,0.0598,0.464,4306,18.144,0.7,bitcoin,btc
263,2011/04/06,8136,1716,4349403,2932,,null,63981,676985270296,28.741,9.73,4426,,34.327,82346,0.0717,0.416,3867,12.393,0.744,bitcoin,btc
264,2011/04/07,8930,1530,4396182,2592,,null,81872,618285207322,28.74,9.796,4021,,49.533,82346,0.0446,0.384,3423,12.844,0.751,bitcoin,btc
265,2011/04/08,9874,1601,4407240,2737,,null,96196,632295295804,28.705,8.675,4064,,54.447,82346,0.0548,0.323,3649,15.037,0.752,bitcoin,btc
266,2011/04/09,8636,1577,4343919,2761,,null,104780,668694697974,28.564,9.231,3939,,60.462,82346,0.0593,0.558,3615,14.8,0.74,bitcoin,btc
267,2011/04/10,9545,1571,4369999,2684,,null,63063,674134335667,28.532,8.324,3786,,36.238,82346,0.0674,0.183,3513,8.921,0.743,bitcoin,btc
268,2011/04/11,9285,1780,4435296,2977,,null,65498,661726740193,28.539,8.834,4677,,33.722,82346,0.0585,0.295,4060,12.04,0.753,bitcoin,btc
269,2011/04/12,9822,1914,4829904,3149,,null,113342,680234651306,28.421,8.834,5537,,54.57,82346,0.0625,0.41,4330,17.374,0.819,bitcoin,btc
270,2011/04/13,11098,2177,5261004,3437,,null,158631,779329482487,28.383,7.423,4755,,66.905,82346,0.0456,0.355,4672,13.734,0.891,bitcoin,btc
271,2011/04/14,11005,2721,5732314,5011,,0.0097,141175,706020612151,28.851,9,6229,,49.075,82346,0.188,0.316,5966,10.131,0.97,bitcoin,btc
272,2011/04/15,11267,1882,5890780,3033,,null,100575,600711356181,28.803,10.588,7021,,49.839,82346,0.0394,0.309,4147,22.158,0.995,bitcoin,btc
273,2011/04/16,13536,1981,6028217,3144,,null,349566,650182258683,28.753,8.324,6083,,162.288,82346,0.046,0.751,5369,28.079,1.017,bitcoin,btc
274,2011/04/17,13821,2077,6411878,3412,,null,1404478,703522371654,28.456,8,4530,,622.288,82346,0.0261,0.592,4349,13.675,1.08,bitcoin,btc
275,2011/04/18,11881,2887,6839451,4281,,null,147681,716859586070,28.354,9.73,7338,,48.663,89442,0.0465,0.497,5540,4.142,1.15,bitcoin,btc
276,2011/04/19,13805,3444,7023057,4978,,null,3096393,658576783830,29.612,9.351,8158,,868.625,92348,0.0766,0.497,6348,31.083,1.18,bitcoin,btc
277,2011/04/20,12058,2825,6923070,4077,,null,5511393,694293998753,29.544,10,9021,,1873,92348,0.104,0.451,5387,26.855,1.162,bitcoin,btc
278,2011/04/21,12128,1768,7017931,3098,,null,507671,713039066100,29.244,9.796,4583,,265.133,92348,0.0497,0.382,4047,21.622,1.176,bitcoin,btc
279,2011/04/22,15424,1921,7823965,3211,,null,206569,747597165432,29.184,8.182,4342,,98.508,92348,0.0656,0.396,4248,20.193,1.31,bitcoin,btc
280,2011/04/23,16925,2138,9248175,3610,,null,256685,785844805969,28.841,8.372,5413,,111.119,92348,0.0662,0.363,4936,27.674,1.546,bitcoin,btc
281,2011/04/24,17905,2111,10279533,3418,,null,174348,776700721852,28.716,8.889,5720,,76.705,92348,0.0883,0.445,4657,17.241,1.716,bitcoin,btc
282,2011/04/25,19198,2400,9570399,3939,,null,156192,798319611651,28.703,7.5,5920,,60.262,92348,0.0979,0.597,5074,27.107,1.595,bitcoin,btc
283,2011/04/26,17933,3260,10135612,4857,,null,300595,917416631085,28.662,7.385,6437,,87.003,92348,0.0556,0.633,6147,42.163,1.687,bitcoin,btc
284,2011/04/27,19159,4397,11079074,6019,,null,455630,879868976417,28.671,7.869,10574,,99.483,92348,0.105,0.657,7489,36.092,1.841,bitcoin,btc
285,2011/04/28,22424,2871,12333888,4688,,null,304308,748744606595,28.498,8.78,7457,,100.28,92348,0.0854,0.725,6221,24.901,2.046,bitcoin,btc
286,2011/04/29,28808,3334,15367056,5267,,null,1976853,884273438794,28.14,7.2,6671,,559.394,92348,0.0786,0.739,6747,51.852,2.546,bitcoin,btc
287,2011/04/30,29634,4284,19437951,6467,,null,1298301,1026206807592,29.309,7.619,9515,,290.515,107654,0.114,0.981,8157,38.606,3.215,bitcoin,btc
288,2011/05/01,29169,3770,19783564,5824,,null,530325,1003543975802,29.289,8.045,9311,,134.296,109670,0.132,0.847,7490,33.499,3.267,bitcoin,btc
289,2011/05/02,29596,2898,19102213,4614,,null,376434,1048683067221,29.241,7.31,5718,,121.637,109670,0.0522,0.741,5987,49.288,3.149,bitcoin,btc
290,2011/05/03,30110,2739,20078536,4693,,null,621155,1076201219165,29.337,7.347,6037,,211.643,109670,0.0526,0.847,6050,69.372,3.305,bitcoin,btc
291,2011/05/04,31936,2603,20935716,4737,,null,962793,1061836528418,29.509,7.31,5889,,343.856,109670,0.0694,0.636,6372,95.372,3.441,bitcoin,btc
292,2011/05/05,32155,3245,20522274,5462,,null,534654,1147637922893,29.462,6.575,6576,,154.451,109670,0.0924,0.636,7096,67.04,3.367,bitcoin,btc
293,2011/05/06,31826,3072,20713926,5451,,null,952559,1162688138744,29.191,6.606,6067,,289.59,109670,0.0745,0.53,6852,63.932,3.393,bitcoin,btc
294,2011/05/07,31741,3673,21686760,5806,,null,784696,1195943718824,29.205,6.729,6313,,202.51,109670,0.0658,0.636,7278,53.245,3.546,bitcoin,btc
295,2011/05/08,36024,2679,22998889,4829,,null,1989059,1141696039121,29.059,6.575,5293,,686.358,109670,0.0733,1.165,6400,37.685,3.753,bitcoin,btc
296,2011/05/09,33598,3277,23539345,5665,,null,585426,1365187660990,29.024,6.025,6088,,166.506,115464,0.0977,0.847,7565,53.534,3.835,bitcoin,btc
297,2011/05/10,26443,2968,29582943,5254,,null,2730372,1665860814927,29.007,7.869,7906,,866.511,157416,0.0946,0.953,7165,85.785,4.81,bitcoin,btc
298,2011/05/11,36942,2899,34800892,5182,,null,995617,1461811195698,29.336,7.539,7044,,322.252,157416,0.0891,0.953,7085,103.734,5.65,bitcoin,btc
299,2011/05/12,36044,3192,36366224,5360,,null,1225377,1383177431046,29.486,8.521,8346,,364.636,157416,0.0901,1.165,7229,64.609,5.895,bitcoin,btc
300,2011/05/13,50888,3857,44842418,6581,,null,3286674,1478039290661,29.819,6.957,9332,,808.747,157416,0.117,1.271,9451,78.035,7.259,bitcoin,btc
301,2011/05/14,50944,4172,47391710,7032,,null,13687679,1821300833892,29.831,5.95,7606,,3101,157416,0.127,1.271,8975,86.584,7.659,bitcoin,btc
302,2011/05/15,42434,3550,43365851,6352,,null,2179648,1815660700291,30.218,6.545,7677,,578.231,157416,0.144,1.271,8317,106.388,6.995,bitcoin,btc
303,2011/05/16,51417,4102,46655597,7763,,null,2089299,1806451438468,30.298,5.83,7941,,480.441,157416,0.126,4.661,11771,112.678,7.512,bitcoin,btc
304,2011/05/17,49339,4207,47421133,7753,,null,1629432,1986696381247,30.243,5.603,7332,,365.025,157416,0.114,3.707,10497,118.415,7.62,bitcoin,btc
305,2011/05/18,45683,5293,43874393,9233,,null,1273158,2220723431405,30.38,5,8108,,228.173,162534,0.144,2.542,12939,81.612,7.036,bitcoin,btc
306,2011/05/19,22475,4492,42227440,8217,,null,1226642,2574945199348,30.26,8.421,11485,,263.062,244112,0.197,4.978,11998,74.213,6.756,bitcoin,btc
307,2011/05/20,26982,4575,38791995,8307,,null,2140533,2530697109143,30.126,6.545,9384,,446.433,244112,0.166,4.237,11600,148.994,6.198,bitcoin,btc
308,2011/05/21,25381,4744,37368275,8501,,null,3897338,2587868140032,30.95,6.545,8926,,785.14,244112,0.2,2.966,10772,186.619,5.96,bitcoin,btc
309,2011/05/22,26889,5030,40293249,8815,,null,5636666,3010543593471,30.889,5.714,8084,,1067,244112,0.157,2.33,10834,128.397,6.415,bitcoin,btc
310,2011/05/23,31351,5459,43551774,9347,,null,3170760,3160308960901,30.558,5.035,8098,,551.964,244112,0.131,2.648,12092,102.9,6.92,bitcoin,btc
311,2011/05/24,30896,5566,45953100,9922,,null,2581594,3530004408998,30.47,4.816,7590,,440.17,244112,0.149,2.436,13185,143.425,7.285,bitcoin,btc
312,2011/05/25,33178,5951,50234175,10651,,null,3032888,3680706371310,30.4,4.691,8473,,484.642,244112,0.143,4.555,14562,139.987,7.945,bitcoin,btc
313,2011/05/26,29291,6671,54027876,11233,,null,3519584,4313159705965,30.337,4.865,9552,,505.188,277625,0.149,2.224,14476,148.405,8.524,bitcoin,btc
314,2011/05/27,14574,4686,54637500,8197,,null,4611091,4935451648419,30.468,8.623,11232,,950.378,434877,0.171,2.754,10813,146.934,8.6,bitcoin,btc
315,2011/05/28,18335,4858,53595112,8645,,null,1894868,3567628139704,30.441,9.29,12685,,378.074,434877,0.185,1.907,11640,151.651,8.425,bitcoin,btc
316,2011/05/29,21192,4573,53182720,8280,,null,2220955,3551605108545,30.486,8,10621,,467.276,434877,0.159,2.436,11196,156.396,8.35,bitcoin,btc
317,2011/05/30,18804,5183,55006122,9516,,null,2320827,3540022661788,30.505,9.351,14269,,434.997,434877,0.249,2.542,12750,162.91,8.624,bitcoin,btc
318,2011/05/31,19792,5913,56007097,10273,,null,2456335,3332414808971,30.47,9.6,17075,,405.166,434877,0.272,6.885,14046,145.419,8.771,bitcoin,btc
319,2011/06/01,23796,6352,58534315,11056,,null,2485389,3625982310687,30.483,7.66,14496,,380.192,434877,0.263,5.508,13981,164.891,9.156,bitcoin,btc
320,2011/06/02,22997,6946,64667774,11962,,null,3573257,4182716592615,30.574,7.579,16036,,500.788,434877,0.255,7.097,15519,156.63,10.1,bitcoin,btc
321,2011/06/03,29207,8239,79801091,13875,,null,7606073,4314872575382,30.668,7.129,19976,,902.489,434877,0.266,6.461,17815,222.145,12.445,bitcoin,btc
322,2011/06/04,40743,8587,105971985,14910,,null,7856759,4548966447063,30.587,6.429,16676,,891.803,434877,0.294,6.673,19418,301.761,16.501,bitcoin,btc
323,2011/06/05,40490,8384,114729496,14334,,null,9802976,4590930446997,30.649,6.923,15696,,1149,434877,0.233,5.826,17861,381.234,17.833,bitcoin,btc
324,2011/06/06,35921,9470,113574295,16288,,null,14582962,5730585104576,30.365,6.18,18223,,1503,484311,0.257,5.72,20962,317.249,17.625,bitcoin,btc
